test,Tool,rep_1,tool_2,rep_2,Fractional distance
5 fixed joint,FastML,repeat_2,GRASP,repeat_2,0.045454545454545456
5 fixed joint,FastML,repeat_2,GRASP,repeat_3,0.15289256198347106
5 fixed joint,FastML,repeat_2,GRASP,repeat_3,0.10330578512396695
5 fixed joint,FastML,repeat_2,GRASP,repeat_3,0.19008264462809918
5 fixed joint,FastML,repeat_2,GRASP,repeat_3,0.1652892561983471
5 fixed joint,FastML,repeat_2,GRASP,repeat_3,0.1487603305785124
5 fixed joint,FastML,repeat_2,GRASP,repeat_4,0.1652892561983471
5 fixed joint,FastML,repeat_2,GRASP,repeat_4,0.1322314049586777
5 fixed joint,FastML,repeat_2,GRASP,repeat_4,0.16115702479338842
5 fixed joint,FastML,repeat_2,GRASP,repeat_4,0.14049586776859505
5 fixed joint,FastML,repeat_2,GRASP,repeat_4,0.10330578512396695
5 fixed joint,FastML,repeat_2,PAML,repeat_1,0.10330578512396695
5 fixed joint,FastML,repeat_2,PAML,repeat_1,0.128099173553719
5 fixed joint,FastML,repeat_2,PAML,repeat_1,0.16942148760330578
5 fixed joint,FastML,repeat_2,PAML,repeat_1,0.22727272727272727
5 fixed joint,FastML,repeat_2,PAML,repeat_1,0.1859504132231405
5 fixed joint,FastML,repeat_2,PAML,repeat_2,0.21074380165289255
5 fixed joint,FastML,repeat_2,PAML,repeat_2,0.13636363636363635
5 fixed joint,FastML,repeat_2,PAML,repeat_2,0.2396694214876033
5 fixed joint,FastML,repeat_2,PAML,repeat_2,0.2644628099173554
5 fixed joint,FastML,repeat_2,PAML,repeat_2,0.028925619834710745
5 fixed joint,FastML,repeat_2,PAML,repeat_3,0.16115702479338842
5 fixed joint,FastML,repeat_2,PAML,repeat_3,0.2066115702479339
5 fixed joint,FastML,repeat_2,PAML,repeat_3,0.3140495867768595
5 fixed joint,FastML,repeat_2,PAML,repeat_3,0.32644628099173556
5 fixed joint,FastML,repeat_2,PAML,repeat_3,0.2231404958677686
5 fixed joint,FastML,repeat_2,PAML,repeat_4,0.2809917355371901
5 fixed joint,FastML,repeat_2,PAML,repeat_4,0.3181818181818182
5 fixed joint,FastML,repeat_2,PAML,repeat_4,0.2892561983471074
5 fixed joint,FastML,repeat_2,PAML,repeat_4,0.3305785123966942
5 fixed joint,FastML,repeat_2,PAML,repeat_4,0.11570247933884298
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.16942148760330578
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.1487603305785124
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.1322314049586777
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.15702479338842976
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.1652892561983471
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.08264462809917356
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.128099173553719
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.19421487603305784
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.15702479338842976
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.15702479338842976
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.028925619834710745
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.17355371900826447
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.19421487603305784
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.1487603305785124
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.16115702479338842
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.15702479338842976
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.16115702479338842
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.15289256198347106
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.13636363636363635
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.14049586776859505
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.16115702479338842
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.13636363636363635
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.14049586776859505
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.2975206611570248
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.21074380165289255
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.17355371900826447
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.14049586776859505
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.26859504132231404
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.30578512396694213
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.15289256198347106
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.008264462809917356
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.2892561983471074
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.38016528925619836
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.32231404958677684
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.2768595041322314
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.30578512396694213
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.39669421487603307
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.3512396694214876
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.384297520661157
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.16115702479338842
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.12396694214876033
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.18181818181818182
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.2024793388429752
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.1487603305785124
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.16942148760330578
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.19834710743801653
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.1446280991735537
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.13636363636363635
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.16942148760330578
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.11570247933884298
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.19834710743801653
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.028925619834710745
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.21487603305785125
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.1859504132231405
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.1446280991735537
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.17355371900826447
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.16115702479338842
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.16942148760330578
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.1652892561983471
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.1115702479338843
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.13636363636363635
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.16115702479338842
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.2066115702479339
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.2396694214876033
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.17768595041322313
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.2066115702479339
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.16942148760330578
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.21074380165289255
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.26859504132231404
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.1115702479338843
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.19421487603305784
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.1446280991735537
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.359504132231405
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.34297520661157027
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.2231404958677686
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.24380165289256198
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.3140495867768595
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.28512396694214875
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.34710743801652894
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.14049586776859505
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.19008264462809918
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.19008264462809918
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.16942148760330578
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.17355371900826447
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.15702479338842976
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.18181818181818182
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.17355371900826447
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.17355371900826447
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.15289256198347106
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.19008264462809918
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.2066115702479339
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.21074380165289255
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.049586776859504134
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.2066115702479339
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.19008264462809918
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.2024793388429752
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.13636363636363635
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.19834710743801653
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.19008264462809918
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.2024793388429752
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.19421487603305784
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.19421487603305784
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.19008264462809918
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.2768595041322314
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.21074380165289255
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.21487603305785125
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.19834710743801653
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.2603305785123967
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.3140495867768595
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.1859504132231405
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.2190082644628099
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.28512396694214875
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.25206611570247933
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.39669421487603307
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.25206611570247933
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.30991735537190085
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.384297520661157
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.359504132231405
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.30578512396694213
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.2231404958677686
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.16942148760330578
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.19008264462809918
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.15702479338842976
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.1487603305785124
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.18181818181818182
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.128099173553719
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.18181818181818182
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.2024793388429752
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.16942148760330578
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.15289256198347106
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.11983471074380166
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.19008264462809918
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.2190082644628099
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.045454545454545456
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.18181818181818182
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.18181818181818182
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.1652892561983471
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.17768595041322313
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.19008264462809918
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.15702479338842976
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.19008264462809918
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.2024793388429752
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.1487603305785124
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.2975206611570248
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.22727272727272727
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.1859504132231405
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.19421487603305784
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.2768595041322314
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.3181818181818182
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.1652892561983471
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.13636363636363635
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.30991735537190085
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.3677685950413223
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.2768595041322314
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.2768595041322314
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.30165289256198347
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.41735537190082644
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.3760330578512397
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.3925619834710744
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.19834710743801653
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.11570247933884298
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.10743801652892562
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.16115702479338842
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.1115702479338843
5 fixed joint,FastML,repeat_3,GRASP,repeat_1,0.16115702479338842
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.1859504132231405
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.128099173553719
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.09504132231404959
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.1487603305785124
5 fixed joint,FastML,repeat_3,GRASP,repeat_2,0.13636363636363635
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.18181818181818182
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.1322314049586777
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.19008264462809918
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.16942148760330578
5 fixed joint,FastML,repeat_3,GRASP,repeat_3,0.028925619834710745
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.16115702479338842
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.13636363636363635
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.13636363636363635
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.11983471074380166
5 fixed joint,FastML,repeat_3,GRASP,repeat_4,0.11570247933884298
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.11570247933884298
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.1115702479338843
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.15702479338842976
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.2024793388429752
5 fixed joint,FastML,repeat_3,PAML,repeat_1,0.2066115702479339
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.19421487603305784
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.1322314049586777
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.16942148760330578
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.2644628099173554
5 fixed joint,FastML,repeat_3,PAML,repeat_2,0.11983471074380166
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.17768595041322313
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.21487603305785125
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.32644628099173556
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.34710743801652894
5 fixed joint,FastML,repeat_3,PAML,repeat_3,0.1446280991735537
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.2603305785123967
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.3181818181818182
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.28512396694214875
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.3181818181818182
5 fixed joint,FastML,repeat_3,PAML,repeat_4,0.16115702479338842
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.17355371900826447
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.17768595041322313
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.16942148760330578
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.11983471074380166
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.15702479338842976
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.1652892561983471
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.1652892561983471
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.1652892561983471
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.16115702479338842
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.15702479338842976
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.1652892561983471
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.17768595041322313
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.2066115702479339
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.1652892561983471
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.16942148760330578
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.049586776859504134
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.1446280991735537
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.15289256198347106
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.16942148760330578
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.16115702479338842
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.16942148760330578
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.1859504132231405
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.1652892561983471
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.25206611570247933
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.19834710743801653
5 fixed joint,FastML,repeat_4,PAML,repeat_2,0.18181818181818182
5 fixed joint,FastML,repeat_4,PAML,repeat_2,0.17355371900826447
5 fixed joint,FastML,repeat_4,PAML,repeat_2,0.2396694214876033
5 fixed joint,FastML,repeat_4,PAML,repeat_2,0.29338842975206614
5 fixed joint,FastML,repeat_4,PAML,repeat_2,0.15702479338842976
5 fixed joint,FastML,repeat_4,PAML,repeat_3,0.1652892561983471
5 fixed joint,FastML,repeat_4,PAML,repeat_3,0.2603305785123967
5 fixed joint,FastML,repeat_4,PAML,repeat_3,0.34297520661157027
5 fixed joint,FastML,repeat_4,PAML,repeat_3,0.36363636363636365
5 fixed joint,FastML,repeat_4,PAML,repeat_3,0.24380165289256198
5 fixed joint,FastML,repeat_4,PAML,repeat_4,0.2024793388429752
5 fixed joint,FastML,repeat_4,PAML,repeat_4,0.371900826446281
5 fixed joint,FastML,repeat_4,PAML,repeat_4,0.3305785123966942
5 fixed joint,FastML,repeat_4,PAML,repeat_4,0.36363636363636365
5 fixed joint,FastML,repeat_4,PAML,repeat_4,0.19421487603305784
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.1446280991735537
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.1322314049586777
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.15702479338842976
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.09917355371900827
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.11570247933884298
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.1446280991735537
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.128099173553719
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.13636363636363635
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.11570247933884298
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.1322314049586777
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.1487603305785124
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.1487603305785124
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.128099173553719
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.15702479338842976
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.13636363636363635
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.1446280991735537
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.012396694214876033
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.14049586776859505
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.15289256198347106
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.14049586776859505
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.128099173553719
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.15289256198347106
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.16942148760330578
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.2190082644628099
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.1652892561983471
5 fixed joint,FastML,repeat_4,PAML,repeat_2,0.19421487603305784
5 fixed joint,FastML,repeat_4,PAML,repeat_2,0.15702479338842976
5 fixed joint,FastML,repeat_4,PAML,repeat_2,0.21487603305785125
5 fixed joint,FastML,repeat_4,PAML,repeat_2,0.23553719008264462
5 fixed joint,FastML,repeat_4,PAML,repeat_2,0.13636363636363635
5 fixed joint,FastML,repeat_4,PAML,repeat_3,0.15702479338842976
5 fixed joint,FastML,repeat_4,PAML,repeat_3,0.2396694214876033
5 fixed joint,FastML,repeat_4,PAML,repeat_3,0.29338842975206614
5 fixed joint,FastML,repeat_4,PAML,repeat_3,0.359504132231405
5 fixed joint,FastML,repeat_4,PAML,repeat_3,0.2066115702479339
5 fixed joint,FastML,repeat_4,PAML,repeat_4,0.25206611570247933
5 fixed joint,FastML,repeat_4,PAML,repeat_4,0.32644628099173556
5 fixed joint,FastML,repeat_4,PAML,repeat_4,0.2892561983471074
5 fixed joint,FastML,repeat_4,PAML,repeat_4,0.3305785123966942
5 fixed joint,FastML,repeat_4,PAML,repeat_4,0.1652892561983471
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.1446280991735537
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.128099173553719
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.16115702479338842
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.1115702479338843
5 fixed joint,FastML,repeat_4,GRASP,repeat_1,0.18181818181818182
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.15289256198347106
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.12396694214876033
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.15702479338842976
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.15702479338842976
5 fixed joint,FastML,repeat_4,GRASP,repeat_2,0.1652892561983471
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.16115702479338842
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.16942148760330578
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.19834710743801653
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.18181818181818182
5 fixed joint,FastML,repeat_4,GRASP,repeat_3,0.12396694214876033
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.14049586776859505
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.13636363636363635
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.0371900826446281
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.128099173553719
5 fixed joint,FastML,repeat_4,GRASP,repeat_4,0.13636363636363635
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.14049586776859505
5 fixed joint,FastML,repeat_4,PAML,repeat_1,0.12396694214876033
